Emp ID,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,dept,salary
3001.0,0.24,0.52,4.0,228.0,5.0,0.0,0.0,sales,medium
14563.0,0.48,0.93,3.0,219.0,6.0,0.0,0.0,technical,low
202.0,0.39,0.5,2.0,135.0,3.0,0.0,0.0,support,low
7639.0,0.69,0.36,5.0,269.0,6.0,1.0,0.0,marketing,medium
5876.0,0.8,0.99,6.0,178.0,5.0,0.0,0.0,RandD,low
2715.0,0.64,0.55,4.0,167.0,3.0,1.0,0.0,technical,medium
5195.0,0.26,0.71,6.0,189.0,2.0,0.0,0.0,marketing,high
,,,,,,,,,
4564.0,0.87,0.95,4.0,251.0,3.0,0.0,0.0,technical,medium
2004.0,0.78,0.82,5.0,247.0,3.0,0.0,0.0,sales,low
9729.0,0.13,0.94,4.0,213.0,5.0,1.0,0.0,hr,low
5520.0,0.98,0.57,5.0,141.0,3.0,0.0,1.0,sales,high
12345.0,0.37,0.52,2.0,155.0,3.0,0.0,0.0,technical,medium
9891.0,0.56,0.57,5.0,274.0,3.0,0.0,0.0,technical,medium
12234.0,0.42,0.56,2.0,134.0,3.0,0.0,0.0,support,low
9896.0,0.89,0.58,3.0,167.0,3.0,0.0,0.0,support,medium
4712.0,0.73,0.5,4.0,224.0,4.0,1.0,0.0,support,low
9001.0,0.82,0.89,4.0,275.0,3.0,0.0,0.0,IT,medium
346.0,0.1,0.86,6.0,278.0,4.0,0.0,0.0,technical,high
3383.0,0.83,0.95,3.0,211.0,2.0,0.0,0.0,sales,medium
1453.0,0.72,0.86,5.0,251.0,5.0,0.0,0.0,sales,low
14049.0,0.7,0.95,3.0,158.0,2.0,0.0,0.0,product_mng,medium
5340.0,0.7,0.66,3.0,151.0,2.0,0.0,0.0,RandD,low
,,,,,,,,,
2457.0,0.53,0.67,4.0,238.0,2.0,0.0,0.0,sales,medium
14171.0,0.85,0.64,5.0,256.0,7.0,0.0,0.0,product_mng,low
6742.0,0.23,0.9,5.0,234.0,3.0,1.0,0.0,sales,low
10777.0,0.89,0.99,4.0,205.0,2.0,0.0,1.0,sales,medium
12225.0,0.4,0.56,2.0,149.0,3.0,0.0,0.0,accounting,low
13261.0,0.65,0.83,4.0,251.0,2.0,0.0,0.0,technical,medium
6835.0,0.97,0.63,3.0,270.0,4.0,1.0,0.0,technical,high
10655.0,0.53,0.96,4.0,272.0,2.0,0.0,0.0,support,low
12387.0,0.1,0.93,6.0,298.0,4.0,0.0,0.0,technical,medium
6214.0,0.9,0.8,4.0,240.0,3.0,0.0,0.0,hr,medium
8901.0,0.61,0.87,3.0,185.0,2.0,1.0,0.0,support,low
12652.0,0.09,0.88,6.0,269.0,4.0,0.0,0.0,technical,medium
11061.0,0.7,0.76,4.0,173.0,2.0,0.0,0.0,support,medium
10684.0,0.73,0.48,4.0,139.0,2.0,0.0,0.0,RandD,low
10577.0,0.88,0.6,4.0,162.0,2.0,0.0,0.0,technical,low
12027.0,0.82,0.87,4.0,239.0,5.0,0.0,0.0,sales,low
11208.0,0.49,0.65,4.0,233.0,7.0,0.0,0.0,sales,medium
2192.0,0.72,0.65,4.0,224.0,3.0,0.0,0.0,support,low
14085.0,0.69,0.87,5.0,174.0,3.0,0.0,0.0,support,medium
1072.0,0.9,0.95,5.0,275.0,3.0,0.0,0.0,management,low
10664.0,0.54,0.76,4.0,244.0,2.0,0.0,0.0,support,medium
10923.0,0.18,0.81,4.0,147.0,4.0,0.0,0.0,marketing,low
8594.0,0.36,0.39,3.0,98.0,3.0,0.0,0.0,technical,low
1491.0,0.38,0.55,2.0,130.0,3.0,0.0,0.0,technical,low
4057.0,0.45,0.72,3.0,148.0,2.0,0.0,0.0,sales,low
6538.0,0.49,0.63,3.0,245.0,4.0,0.0,0.0,support,low
3456.0,0.59,0.81,4.0,173.0,2.0,0.0,0.0,sales,medium
7961.0,0.85,0.59,5.0,236.0,3.0,0.0,0.0,sales,low
10593.0,0.59,0.72,4.0,168.0,4.0,0.0,0.0,management,medium
7429.0,0.86,0.95,4.0,184.0,3.0,0.0,0.0,sales,low
4372.0,0.18,0.84,4.0,231.0,5.0,0.0,0.0,sales,low
9724.0,0.31,0.95,5.0,205.0,3.0,0.0,0.0,accounting,low
7086.0,0.88,0.6,2.0,168.0,3.0,0.0,0.0,IT,low
6078.0,0.97,0.77,5.0,223.0,2.0,0.0,0.0,support,low
8188.0,0.51,0.66,4.0,182.0,2.0,0.0,0.0,sales,medium
5541.0,0.44,0.48,2.0,226.0,3.0,0.0,0.0,technical,low
11951.0,0.49,0.88,4.0,244.0,3.0,0.0,0.0,sales,low
9785.0,0.43,0.81,3.0,102.0,3.0,0.0,0.0,sales,medium
14729.0,0.09,0.86,7.0,309.0,4.0,0.0,0.0,technical,low
12222.0,0.37,0.5,2.0,135.0,3.0,0.0,0.0,product_mng,low
10003.0,0.9,0.63,4.0,173.0,3.0,0.0,0.0,accounting,medium
8290.0,0.89,0.98,3.0,214.0,3.0,0.0,0.0,technical,medium
10093.0,0.66,0.62,4.0,241.0,3.0,0.0,0.0,sales,medium
8564.0,0.2,0.9,3.0,218.0,4.0,0.0,0.0,sales,low
11057.0,0.15,0.91,5.0,230.0,3.0,0.0,0.0,support,medium
684.0,0.86,0.98,3.0,158.0,5.0,0.0,0.0,sales,low
5978.0,0.85,0.49,3.0,258.0,3.0,0.0,0.0,sales,medium
8248.0,0.99,0.65,3.0,209.0,2.0,1.0,0.0,support,low
12647.0,0.51,0.83,5.0,249.0,4.0,0.0,0.0,technical,medium
2489.0,0.6,0.5,3.0,274.0,3.0,0.0,0.0,support,medium
3439.0,0.74,0.7,4.0,167.0,3.0,1.0,0.0,technical,low
4418.0,0.82,0.78,5.0,231.0,2.0,1.0,0.0,IT,low
10823.0,0.68,0.66,4.0,229.0,3.0,0.0,0.0,IT,medium
7270.0,0.97,0.84,3.0,223.0,3.0,0.0,0.0,sales,low
13227.0,0.64,0.56,3.0,257.0,6.0,0.0,0.0,marketing,medium
9207.0,0.51,0.51,4.0,189.0,3.0,0.0,0.0,support,low
4879.0,0.53,0.52,3.0,233.0,4.0,0.0,0.0,IT,low
7815.0,0.18,0.99,4.0,160.0,5.0,0.0,0.0,accounting,low
1610.0,0.85,1.0,6.0,260.0,3.0,1.0,0.0,management,low
9227.0,0.3,0.66,3.0,198.0,2.0,0.0,0.0,product_mng,medium
3076.0,0.46,0.57,4.0,275.0,3.0,0.0,0.0,sales,high
1888.0,0.43,0.5,2.0,148.0,3.0,0.0,0.0,support,low
11022.0,0.56,0.92,4.0,224.0,3.0,0.0,0.0,sales,medium
1220.0,0.75,1.0,4.0,243.0,5.0,0.0,0.0,RandD,low
13197.0,0.59,0.65,5.0,265.0,3.0,0.0,0.0,IT,medium
13413.0,0.53,0.64,3.0,143.0,2.0,0.0,0.0,sales,low
7045.0,0.7,0.48,4.0,237.0,3.0,0.0,0.0,sales,low
11606.0,0.89,0.96,3.0,179.0,8.0,0.0,0.0,management,high
,,,,,,,,,
2178.0,0.17,0.92,4.0,189.0,2.0,0.0,0.0,technical,medium
4823.0,0.66,0.85,3.0,266.0,5.0,0.0,0.0,sales,low
3041.0,0.57,0.61,3.0,243.0,3.0,0.0,0.0,IT,medium
9799.0,0.73,0.6,3.0,252.0,4.0,1.0,0.0,sales,low
13370.0,0.69,0.55,3.0,172.0,2.0,0.0,0.0,technical,medium
7684.0,0.56,0.68,3.0,208.0,3.0,1.0,0.0,support,medium
89.0,0.37,0.57,2.0,130.0,3.0,0.0,0.0,sales,low
,,,,,,,,,
6658.0,0.65,0.56,3.0,142.0,3.0,0.0,0.0,sales,low
200.0,0.77,0.94,5.0,226.0,6.0,0.0,0.0,support,low
3756.0,0.95,0.71,3.0,223.0,2.0,0.0,0.0,sales,low
9408.0,0.94,0.84,5.0,240.0,3.0,0.0,0.0,sales,low
4253.0,0.14,0.66,6.0,142.0,5.0,0.0,0.0,support,low
1055.0,0.09,0.84,6.0,258.0,4.0,0.0,0.0,IT,low
8665.0,0.5,0.87,5.0,245.0,2.0,0.0,0.0,technical,low
1313.0,0.1,0.92,5.0,272.0,4.0,0.0,0.0,sales,medium
14677.0,0.37,0.54,2.0,152.0,3.0,0.0,0.0,marketing,medium
6580.0,0.72,0.63,4.0,207.0,3.0,0.0,0.0,sales,low
4419.0,0.75,0.69,2.0,257.0,2.0,1.0,0.0,product_mng,low
4020.0,0.85,0.39,4.0,239.0,4.0,0.0,0.0,support,low
3089.0,0.74,0.67,3.0,273.0,3.0,1.0,0.0,hr,low
10947.0,0.88,0.51,3.0,208.0,3.0,0.0,0.0,hr,medium
11245.0,0.82,0.82,3.0,164.0,3.0,0.0,0.0,technical,high
5752.0,0.35,0.81,5.0,182.0,5.0,0.0,0.0,sales,high
3363.0,0.86,0.51,4.0,211.0,2.0,1.0,0.0,technical,low
4754.0,1.0,0.84,3.0,154.0,3.0,0.0,0.0,sales,medium
13137.0,0.99,0.75,4.0,163.0,2.0,0.0,0.0,sales,low
6470.0,0.59,0.67,3.0,180.0,2.0,0.0,0.0,technical,low
7638.0,0.87,0.98,4.0,238.0,3.0,1.0,0.0,management,low
8666.0,0.63,0.74,5.0,227.0,2.0,0.0,0.0,technical,low
12579.0,0.9,0.96,5.0,243.0,5.0,0.0,0.0,technical,medium
10988.0,0.54,0.73,3.0,157.0,3.0,0.0,0.0,RandD,low
4179.0,0.95,0.67,4.0,270.0,4.0,0.0,0.0,support,medium
,,,,,,,,,
8484.0,0.77,0.68,3.0,225.0,2.0,0.0,0.0,sales,low
5017.0,0.76,0.45,5.0,177.0,6.0,0.0,0.0,support,medium
11107.0,0.68,0.65,3.0,173.0,3.0,1.0,0.0,marketing,high
7766.0,0.36,0.61,4.0,166.0,4.0,0.0,0.0,technical,low
7637.0,0.69,0.94,4.0,239.0,3.0,0.0,0.0,technical,low
9993.0,0.37,0.85,2.0,185.0,3.0,0.0,0.0,product_mng,low
9210.0,0.84,0.46,5.0,118.0,3.0,0.0,0.0,support,low
14937.0,0.76,0.98,5.0,217.0,6.0,0.0,0.0,product_mng,medium
4363.0,0.76,0.98,4.0,173.0,3.0,1.0,0.0,sales,low
4781.0,0.88,0.77,4.0,168.0,4.0,0.0,0.0,support,medium
9868.0,0.54,0.79,3.0,211.0,3.0,0.0,0.0,sales,medium
7846.0,0.18,0.87,6.0,226.0,4.0,0.0,0.0,IT,high
3589.0,0.72,0.76,4.0,144.0,3.0,1.0,0.0,accounting,low
2001.0,0.58,0.74,4.0,215.0,3.0,0.0,0.0,sales,low
11903.0,0.93,0.89,3.0,255.0,7.0,1.0,0.0,sales,medium
10219.0,0.99,0.68,4.0,235.0,3.0,0.0,0.0,product_mng,low
2263.0,0.61,0.39,3.0,99.0,2.0,0.0,0.0,support,low
,,,,,,,,,
5376.0,0.67,0.97,4.0,186.0,3.0,0.0,0.0,hr,low
2107.0,0.86,0.79,3.0,242.0,2.0,0.0,0.0,support,low
2561.0,0.68,0.7,4.0,185.0,4.0,0.0,0.0,technical,medium
8298.0,0.7,0.87,3.0,158.0,2.0,0.0,0.0,support,medium
14116.0,0.16,0.68,5.0,149.0,7.0,1.0,0.0,sales,medium
14838.0,0.44,0.49,2.0,145.0,3.0,0.0,0.0,sales,low
11174.0,0.95,0.88,3.0,199.0,3.0,0.0,0.0,IT,medium
9643.0,0.51,0.5,5.0,242.0,2.0,0.0,0.0,sales,low
4132.0,0.95,0.59,2.0,154.0,4.0,0.0,0.0,sales,high
9148.0,0.74,0.54,3.0,243.0,3.0,0.0,0.0,IT,medium
8504.0,0.76,1.0,5.0,265.0,2.0,0.0,0.0,accounting,low
3312.0,0.82,0.75,3.0,230.0,4.0,1.0,0.0,accounting,medium
14397.0,0.4,0.46,2.0,127.0,3.0,0.0,0.0,hr,medium
4700.0,0.58,0.61,3.0,205.0,2.0,0.0,0.0,technical,medium
11923.0,0.92,0.44,3.0,260.0,8.0,0.0,0.0,sales,low
14717.0,0.11,0.97,6.0,289.0,5.0,0.0,0.0,support,medium
10140.0,0.85,0.77,4.0,264.0,3.0,0.0,0.0,IT,low
13486.0,0.48,0.84,4.0,186.0,7.0,0.0,1.0,management,medium
,,,,,,,,,
1024.0,0.42,0.57,2.0,159.0,3.0,0.0,0.0,hr,low
7055.0,0.22,0.64,6.0,260.0,4.0,0.0,0.0,hr,high
12823.0,0.52,0.97,4.0,170.0,3.0,0.0,0.0,support,medium
11634.0,0.77,0.89,4.0,269.0,10.0,0.0,0.0,management,high
10159.0,0.32,0.52,4.0,191.0,2.0,0.0,0.0,marketing,medium
4620.0,0.69,0.64,4.0,200.0,3.0,0.0,0.0,technical,medium
3149.0,0.99,0.61,3.0,167.0,3.0,0.0,0.0,sales,medium
14065.0,0.71,0.63,3.0,204.0,3.0,0.0,0.0,marketing,low
4149.0,0.9,0.96,2.0,258.0,2.0,0.0,0.0,sales,low
1753.0,0.1,0.95,6.0,264.0,5.0,0.0,0.0,RandD,medium
10937.0,0.78,0.6,4.0,143.0,2.0,0.0,1.0,sales,medium
2408.0,0.69,0.63,4.0,217.0,3.0,0.0,0.0,technical,medium
1413.0,0.46,0.46,2.0,140.0,3.0,0.0,0.0,technical,low
,,,,,,,,,
3362.0,0.99,0.7,5.0,195.0,3.0,0.0,0.0,support,low
3854.0,0.74,0.77,3.0,233.0,3.0,0.0,0.0,technical,low
3480.0,0.59,0.65,4.0,219.0,3.0,1.0,0.0,technical,low
6692.0,0.14,0.72,4.0,254.0,4.0,0.0,0.0,support,low
9452.0,0.96,0.58,5.0,178.0,3.0,0.0,0.0,IT,low
10380.0,0.61,0.85,4.0,273.0,3.0,0.0,0.0,RandD,low
8919.0,0.78,0.96,3.0,248.0,3.0,0.0,0.0,IT,medium
14352.0,0.09,0.96,6.0,245.0,4.0,0.0,0.0,IT,low
4847.0,0.57,0.57,4.0,141.0,3.0,0.0,0.0,technical,low
14132.0,0.19,0.61,4.0,127.0,8.0,0.0,0.0,sales,low
2614.0,0.7,0.9,3.0,225.0,2.0,0.0,0.0,sales,low
5670.0,0.89,0.94,5.0,223.0,3.0,0.0,0.0,sales,medium
8546.0,0.22,0.65,5.0,174.0,5.0,1.0,0.0,RandD,medium
11670.0,0.69,0.43,5.0,113.0,8.0,0.0,0.0,technical,medium
1824.0,0.1,0.89,6.0,280.0,4.0,0.0,0.0,product_mng,medium
1758.0,0.36,0.51,2.0,144.0,3.0,0.0,0.0,sales,low
1878.0,0.39,0.51,2.0,137.0,3.0,0.0,0.0,technical,low
13885.0,0.93,0.6,3.0,188.0,3.0,0.0,0.0,marketing,high
1891.0,0.85,0.87,5.0,245.0,5.0,0.0,0.0,technical,low
13266.0,0.59,0.54,4.0,178.0,2.0,0.0,0.0,support,medium
12686.0,0.79,0.84,4.0,240.0,5.0,0.0,0.0,sales,medium
13204.0,0.65,0.76,2.0,170.0,5.0,0.0,0.0,IT,low
6773.0,0.54,0.54,3.0,196.0,3.0,0.0,0.0,support,low
10507.0,0.84,0.85,5.0,246.0,3.0,0.0,0.0,support,medium
5011.0,0.74,0.66,3.0,254.0,2.0,0.0,0.0,support,medium
2414.0,0.56,0.76,4.0,189.0,2.0,0.0,0.0,support,low
6950.0,0.87,0.57,3.0,149.0,2.0,0.0,0.0,accounting,medium
195.0,0.89,0.95,4.0,275.0,5.0,0.0,0.0,technical,medium
,,,,,,,,,
14237.0,0.89,0.92,5.0,242.0,5.0,0.0,0.0,sales,low
12817.0,0.61,0.75,3.0,140.0,3.0,0.0,0.0,RandD,low
9565.0,0.75,0.75,5.0,133.0,2.0,0.0,0.0,sales,low
2608.0,0.5,0.65,5.0,242.0,3.0,0.0,0.0,sales,high
7288.0,0.13,0.72,3.0,244.0,4.0,0.0,0.0,technical,medium
4786.0,0.83,0.84,3.0,249.0,2.0,0.0,0.0,support,medium
3814.0,0.83,0.8,4.0,274.0,3.0,0.0,0.0,RandD,high
2155.0,0.38,0.94,5.0,252.0,5.0,0.0,0.0,sales,low
11.0,0.45,0.54,2.0,135.0,3.0,0.0,0.0,sales,low
11739.0,0.52,0.72,4.0,222.0,3.0,0.0,0.0,sales,low
13508.0,0.69,0.73,4.0,257.0,10.0,1.0,0.0,sales,medium
2074.0,0.39,0.78,2.0,205.0,6.0,1.0,0.0,sales,low
515.0,0.83,0.96,5.0,275.0,5.0,0.0,0.0,support,low
6621.0,0.17,0.93,6.0,192.0,4.0,0.0,0.0,technical,low
13132.0,0.79,0.59,4.0,187.0,2.0,0.0,0.0,management,low
1860.0,0.43,0.57,2.0,129.0,3.0,0.0,0.0,sales,medium
13267.0,0.45,0.48,3.0,145.0,2.0,0.0,0.0,support,medium
9409.0,0.58,0.88,4.0,255.0,3.0,0.0,0.0,sales,high
14746.0,0.75,0.85,5.0,240.0,6.0,1.0,0.0,marketing,medium
7530.0,0.62,0.89,5.0,243.0,3.0,0.0,0.0,support,medium
8896.0,0.93,0.92,5.0,185.0,5.0,0.0,0.0,technical,low
9218.0,0.76,0.54,5.0,278.0,2.0,1.0,0.0,technical,medium
9166.0,0.89,0.65,3.0,210.0,3.0,0.0,0.0,marketing,low
7876.0,0.86,0.59,4.0,165.0,3.0,0.0,0.0,sales,medium
10147.0,0.49,0.52,3.0,168.0,3.0,0.0,0.0,IT,medium
9974.0,0.71,0.99,3.0,228.0,2.0,0.0,0.0,support,medium
7414.0,0.65,0.67,3.0,245.0,3.0,0.0,0.0,sales,medium
11762.0,0.88,0.83,4.0,273.0,10.0,0.0,0.0,sales,medium
6918.0,0.75,0.86,6.0,114.0,4.0,0.0,0.0,support,high
7482.0,0.44,0.58,2.0,157.0,2.0,0.0,0.0,sales,low
1812.0,0.45,0.5,2.0,150.0,3.0,0.0,0.0,support,low
1101.0,0.11,0.83,6.0,262.0,4.0,0.0,0.0,hr,low
4869.0,0.86,0.55,3.0,269.0,2.0,0.0,0.0,management,low
12067.0,0.43,0.54,2.0,153.0,3.0,0.0,0.0,product_mng,medium
8709.0,0.16,0.66,6.0,229.0,6.0,0.0,0.0,marketing,low
,,,,,,,,,
9446.0,0.97,0.58,4.0,159.0,3.0,0.0,0.0,technical,low
,,,,,,,,,
7428.0,0.86,0.63,3.0,271.0,2.0,0.0,0.0,sales,low
535.0,0.75,0.85,5.0,240.0,6.0,1.0,0.0,marketing,medium
8394.0,0.72,0.57,4.0,224.0,4.0,0.0,0.0,RandD,medium
13316.0,0.85,0.87,6.0,232.0,5.0,0.0,0.0,management,high
12897.0,0.73,0.62,4.0,247.0,4.0,0.0,0.0,sales,low
,,,,,,,,,
7337.0,0.52,0.75,4.0,266.0,3.0,0.0,0.0,marketing,medium
6086.0,0.22,0.96,3.0,213.0,3.0,0.0,0.0,support,high
9925.0,0.77,0.93,3.0,227.0,3.0,0.0,0.0,management,high
,,,,,,,,,
7520.0,0.18,0.86,6.0,264.0,3.0,0.0,0.0,technical,high
,,,,,,,,,
6665.0,0.56,0.51,4.0,140.0,2.0,0.0,0.0,sales,low
1396.0,0.45,0.51,2.0,156.0,3.0,0.0,0.0,sales,medium
5133.0,0.97,0.52,5.0,149.0,3.0,1.0,0.0,sales,medium
3384.0,0.54,0.98,3.0,217.0,3.0,0.0,0.0,sales,medium
3397.0,0.58,0.91,3.0,223.0,2.0,0.0,0.0,technical,low
4425.0,0.88,0.71,4.0,250.0,3.0,0.0,0.0,RandD,medium
4449.0,0.97,0.74,3.0,104.0,5.0,0.0,0.0,sales,low
6497.0,0.86,0.87,5.0,156.0,4.0,0.0,0.0,sales,low
10009.0,0.96,0.92,3.0,150.0,2.0,0.0,0.0,marketing,medium
10233.0,0.32,0.87,4.0,179.0,4.0,0.0,0.0,technical,medium
8380.0,0.69,0.61,2.0,141.0,3.0,0.0,0.0,technical,medium
4059.0,0.84,0.36,6.0,256.0,5.0,0.0,0.0,sales,low
13855.0,0.2,0.68,5.0,167.0,7.0,0.0,0.0,marketing,medium
9053.0,0.89,0.65,3.0,208.0,2.0,0.0,0.0,support,low
11188.0,0.49,0.91,4.0,134.0,4.0,0.0,0.0,accounting,low
7485.0,0.68,0.88,5.0,256.0,2.0,0.0,0.0,technical,medium
6231.0,0.56,0.81,3.0,165.0,4.0,0.0,0.0,support,low
14844.0,0.11,0.89,6.0,260.0,5.0,0.0,0.0,sales,low
6496.0,0.6,0.71,3.0,195.0,2.0,0.0,0.0,sales,low
3557.0,0.75,0.66,4.0,202.0,2.0,0.0,0.0,support,low
5710.0,0.82,0.59,3.0,210.0,3.0,0.0,0.0,management,medium
8810.0,0.76,0.91,3.0,133.0,2.0,0.0,0.0,hr,medium
129.0,0.09,0.82,6.0,250.0,4.0,0.0,0.0,support,low
11496.0,0.77,0.75,3.0,170.0,7.0,0.0,0.0,sales,low
3493.0,0.52,0.49,4.0,249.0,4.0,1.0,0.0,technical,medium
3405.0,0.74,0.91,2.0,264.0,3.0,0.0,0.0,support,low
3084.0,0.46,0.49,3.0,213.0,3.0,0.0,0.0,accounting,low
9626.0,0.91,1.0,4.0,211.0,3.0,0.0,0.0,marketing,low
3581.0,0.61,0.63,3.0,250.0,4.0,0.0,0.0,IT,low
7484.0,0.98,0.89,3.0,150.0,3.0,0.0,0.0,support,high
4631.0,0.24,0.89,5.0,228.0,4.0,1.0,0.0,support,high
9471.0,0.75,0.59,3.0,242.0,3.0,0.0,0.0,marketing,medium
9834.0,0.24,0.71,3.0,187.0,5.0,0.0,0.0,IT,low
12253.0,0.19,0.59,7.0,192.0,3.0,0.0,0.0,sales,low
3561.0,0.16,0.88,6.0,218.0,3.0,0.0,0.0,support,low
9067.0,0.66,0.62,3.0,144.0,3.0,0.0,0.0,management,low
12947.0,0.86,0.64,3.0,245.0,4.0,0.0,0.0,support,high
2928.0,0.68,0.56,4.0,272.0,3.0,0.0,0.0,sales,low
13424.0,0.97,0.55,5.0,212.0,6.0,0.0,0.0,sales,high
8774.0,0.97,0.69,4.0,134.0,3.0,0.0,0.0,RandD,high
4527.0,0.92,0.61,2.0,228.0,2.0,0.0,0.0,sales,low
14580.0,0.82,0.86,5.0,243.0,5.0,0.0,0.0,IT,low
756.0,0.37,0.48,2.0,160.0,3.0,0.0,0.0,product_mng,low
183.0,0.89,0.99,5.0,257.0,5.0,0.0,0.0,accounting,medium
9371.0,0.77,0.83,5.0,197.0,4.0,0.0,0.0,management,high
13874.0,0.7,0.7,3.0,162.0,8.0,0.0,0.0,RandD,high
8531.0,0.85,0.65,3.0,195.0,3.0,0.0,0.0,support,medium
13445.0,0.7,0.85,4.0,142.0,2.0,0.0,0.0,support,low
5770.0,0.49,0.86,5.0,235.0,5.0,0.0,0.0,technical,low
7490.0,0.49,0.91,3.0,227.0,3.0,0.0,0.0,sales,medium
2661.0,0.66,0.46,4.0,204.0,4.0,0.0,0.0,product_mng,low
10342.0,0.69,0.82,4.0,272.0,2.0,0.0,0.0,technical,low
14005.0,0.77,0.82,3.0,153.0,3.0,1.0,0.0,technical,medium
5211.0,0.5,0.91,3.0,240.0,2.0,0.0,0.0,sales,medium
10191.0,0.85,0.72,3.0,150.0,2.0,1.0,0.0,technical,low
14363.0,0.45,0.56,2.0,154.0,3.0,0.0,0.0,marketing,low
4110.0,0.84,0.48,4.0,269.0,2.0,0.0,0.0,IT,medium
4037.0,0.78,0.8,4.0,175.0,3.0,0.0,0.0,product_mng,medium
11586.0,0.91,0.75,2.0,147.0,3.0,0.0,0.0,marketing,low
1380.0,0.37,0.48,2.0,154.0,3.0,0.0,0.0,management,low
10005.0,0.75,0.63,3.0,148.0,4.0,0.0,0.0,technical,medium
4332.0,0.96,0.9,4.0,246.0,3.0,0.0,0.0,support,low
6358.0,0.16,0.82,5.0,121.0,2.0,0.0,0.0,sales,medium
5556.0,0.9,0.95,3.0,133.0,4.0,0.0,0.0,technical,medium
5022.0,0.66,0.99,4.0,195.0,3.0,0.0,0.0,IT,low
12010.0,0.42,0.53,2.0,142.0,3.0,0.0,0.0,sales,low
9374.0,0.24,0.89,5.0,169.0,4.0,0.0,0.0,IT,low
,,,,,,,,,
4462.0,0.52,0.63,3.0,225.0,3.0,0.0,0.0,hr,medium
5861.0,0.9,0.62,5.0,236.0,6.0,0.0,0.0,technical,medium
7415.0,0.64,0.48,2.0,157.0,2.0,0.0,0.0,sales,medium
11552.0,0.95,0.48,4.0,225.0,3.0,0.0,0.0,sales,medium
7667.0,0.88,0.59,3.0,224.0,2.0,0.0,0.0,hr,low
12867.0,0.96,0.85,5.0,168.0,2.0,0.0,0.0,support,low
,,,,,,,,,
11425.0,0.69,0.73,3.0,231.0,2.0,1.0,0.0,management,high
176.0,0.54,0.74,4.0,164.0,2.0,0.0,0.0,sales,low
3761.0,0.76,0.72,5.0,228.0,2.0,0.0,0.0,sales,high
2766.0,0.76,0.63,3.0,162.0,2.0,0.0,0.0,sales,medium
13709.0,0.54,0.76,3.0,183.0,3.0,0.0,0.0,sales,low
3505.0,0.89,0.66,4.0,235.0,3.0,0.0,0.0,IT,high
7075.0,0.93,0.57,5.0,143.0,2.0,0.0,0.0,support,medium
2202.0,0.17,0.59,3.0,197.0,5.0,0.0,0.0,IT,low
12117.0,0.86,0.68,5.0,263.0,2.0,0.0,0.0,technical,medium
1142.0,0.46,0.48,2.0,129.0,3.0,0.0,0.0,sales,low
,,,,,,,,,
8705.0,0.49,0.99,6.0,230.0,4.0,0.0,0.0,accounting,low
14365.0,0.4,0.52,2.0,155.0,3.0,0.0,0.0,marketing,low
9790.0,0.92,0.91,3.0,202.0,2.0,0.0,0.0,sales,medium
2575.0,0.26,0.67,2.0,242.0,6.0,0.0,0.0,technical,low
12596.0,0.09,0.87,5.0,263.0,4.0,0.0,0.0,IT,low
1140.0,0.42,0.46,2.0,132.0,3.0,0.0,0.0,sales,low
12879.0,0.79,0.87,3.0,194.0,2.0,0.0,0.0,technical,medium
13105.0,0.59,0.97,5.0,179.0,6.0,0.0,0.0,support,medium
12258.0,0.42,0.54,2.0,156.0,3.0,0.0,0.0,sales,medium
7681.0,0.72,0.89,4.0,217.0,3.0,0.0,0.0,support,medium
8431.0,0.98,0.72,3.0,262.0,4.0,0.0,0.0,hr,low
14099.0,0.96,0.59,3.0,241.0,3.0,0.0,0.0,product_mng,low
,,,,,,,,,
13373.0,0.69,0.82,4.0,252.0,3.0,1.0,0.0,IT,medium
10308.0,0.99,0.7,3.0,219.0,3.0,0.0,0.0,support,low
3736.0,0.7,0.83,5.0,261.0,4.0,0.0,0.0,RandD,high
4216.0,0.25,0.62,6.0,271.0,5.0,0.0,0.0,sales,low
2838.0,0.72,0.68,5.0,266.0,4.0,0.0,0.0,sales,medium
13012.0,0.48,0.53,3.0,211.0,4.0,0.0,0.0,technical,low
13782.0,0.92,0.68,4.0,178.0,3.0,0.0,0.0,product_mng,low
4883.0,0.84,0.8,3.0,151.0,3.0,1.0,0.0,RandD,low
13655.0,0.58,0.8,4.0,113.0,3.0,0.0,0.0,IT,medium
6012.0,0.56,0.76,3.0,237.0,3.0,0.0,0.0,technical,medium
11094.0,0.45,0.63,5.0,111.0,5.0,0.0,0.0,management,medium
7205.0,0.59,0.97,3.0,258.0,2.0,0.0,0.0,accounting,low
10535.0,0.83,0.5,5.0,274.0,3.0,0.0,0.0,accounting,low
1028.0,0.09,0.9,6.0,287.0,4.0,0.0,0.0,technical,low
10613.0,0.6,0.6,3.0,242.0,3.0,0.0,0.0,technical,medium
13055.0,0.95,0.62,4.0,150.0,2.0,0.0,0.0,management,low
6741.0,0.56,0.7,4.0,135.0,2.0,0.0,0.0,sales,low
1746.0,0.09,0.78,6.0,260.0,4.0,0.0,0.0,IT,medium
1518.0,0.45,0.5,2.0,145.0,3.0,0.0,0.0,product_mng,medium
7680.0,0.71,0.96,4.0,131.0,3.0,0.0,0.0,support,medium
